# PadDis v8.9,,,,,,,,,,,,,,,,
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz,gps_utc_sec,gps_uk_offset
150702,1525945,6.08594,3.73828,9.41016,0.68200684,0.23712158,-0.17932129,0.66821289,5.81129,-34.1581,87.04252,971,31,0.511,52345,1
150703,1525949,6.08594,3.73828,9.41016,0.69049072,0.23577881,-0.17919922,0.65991211,6.16697,-33.96433,85.52065,971,31,0.511,52345,1
150704,1525957,6.08594,2.62891,9.63281,0.69842529,0.23449707,-0.17852783,0.65222168,6.53624,-33.72697,84.09825,971,31,0.511,52345,1
150705,1525966,6.50781,2.39844,9.63672,0.70593262,0.23339844,-0.17736816,0.64477539,6.93993,-33.46265,82.72653,971,31,0.511,52345,1
150706,1525976,6.92969,2.4375,10.13672,0.71356201,0.2322998,-0.17590332,0.637146,7.36889,-33.16396,81.32691,971,31,0.511,52345,1
150707,1525986,6.96875,1.82422,10.09766,0.72119141,0.23120117,-0.1739502,0.62945557,7.8296,-32.81585,79.92005,971,31,0.511,52345,1
150708,1525996,6.92969,2.97266,10.05469,0.72827148,0.23034668,-0.17156982,0.62219238,8.31321,-32.44838,78.59436,971,31,0.511,52345,1
150709,1526007,7.00781,2.70312,9.63672,0.73522949,0.22930908,-0.16894531,0.61505127,8.77881,-32.04018,77.30273,971,31,0.511,52345,1
150710,1526020,6.89062,1.97656,9.41016,0.74163818,0.22851562,-0.16595459,0.60839844,9.25986,-31.61757,76.1,971,31,0.511,52345,1
150711,1526030,6.96875,1.82422,9.83203,0.74822998,0.22802734,-0.16210938,0.6015625,9.83343,-31.12687,74.85223,971,31,0.511,52345,1
150712,1526037,6.92969,2.12891,9.48828,0.75445557,0.22790527,-0.15777588,0.5949707,10.45296,-30.61387,73.65096,971,31,0.511,52345,1
150713,1526047,7.23828,1.78516,9.14062,0.76074219,0.22814941,-0.15264893,0.58813477,11.16157,-30.0414,72.41181,971,31,0.511,52345,1
150714,1526056,7.23828,2.01562,8.80078,0.76654053,0.22875977,-0.14715576,0.58172607,11.89699,-29.45664,71.25168,971,31,0.511,52345,1
150715,1526066,7.27344,2.01562,8.86719,0.77215576,0.22979736,-0.14111328,0.57531738,12.69618,-28.84013,70.10098,971,31,0.511,52345,1
150716,1526076,7.35156,2.05469,8.83203,0.777771,0.23120117,-0.13446045,0.56884766,13.55846,-28.17539,68.94462,971,31,0.511,52345,1
150717,1526087,7.58203,1.66797,8.94922,0.78289795,0.23297119,-0.12750244,0.56262207,14.44852,-27.50266,67.85149,971,31,0.511,52345,1
150718,1526095,7.66016,1.82422,8.80078,0.78765869,0.23547363,-0.11987305,0.55657959,15.43234,-26.80502,66.79367,971,31,0.511,52345,1
150719,1526105,7.77344,1.82422,8.90625,0.79211426,0.23852539,-0.11175537,0.55065918,16.48016,-26.08568,65.76941,971,31,0.511,52345,1
150720,1526116,7.77344,1.82422,8.90625,0.79595947,0.24188232,-0.10369873,0.54510498,17.52394,-25.39164,64.8325,971,31,0.511,52345,1
150721,1526129,8.26953,1.86328,9.40625,0.79974365,0.24578857,-0.09490967,0.53942871,18.65566,-24.6441,63.88975,971,31,0.511,52345,1
150722,1526136,8.30859,2.20703,9.67578,0.80334473,0.25036621,-0.08526611,0.5335083,19.89706,-23.83864,62.93621,971,31,0.511,52345,1
150723,1526145,8.23438,1.9375,10.05859,0.80651855,0.25512695,-0.07574463,0.5279541,21.11907,-23.05135,62.0643,971,31,0.511,52345,1
150724,1526155,8.11719,1.89844,10.59766,0.80938721,0.26031494,-0.06585693,0.52233887,22.39074,-22.24297,61.21619,971,31,0.511,52345,1
150725,1526167,8.00391,1.66797,11.51562,0.81176758,0.265625,-0.05615234,0.51708984,23.63786,-21.45978,60.45221,971,31,0.511,52345,1
150726,1526175,7.77344,1.70703,12.125,0.81408691,0.27172852,-0.04504395,0.51123047,25.04604,-20.55984,59.6422,971,31,0.511,52345,1
150727,1526185,7.54297,1.97656,13.01172,0.81585693,0.27801514,-0.03430176,0.50592041,26.42237,-19.71014,58.93625,971,31,0.511,52345,1
150728,1526196,7.54297,1.97656,13.01172,0.81707764,0.2845459,-0.0234375,0.50085449,27.81275,-18.86485,58.30434,971,31,0.511,52345,1
150729,1526209,6.85547,3.66016,14.03906,0.81799316,0.29162598,-0.01177979,0.49572754,29.29084,-17.96238,57.70396,971,31,0.511,52345,1
150730,1526216,6.96875,4.35156,14.35156,0.81860352,0.29840088,-0.00042725,0.49078369,30.70485,-17.07319,57.16874,971,31,0.511,52345,1
150731,1526225,7.42969,5.00391,14.53906,0.8192749,0.3046875,0.01116943,0.48565674,32.06976,-16.11918,56.657,971,31,0.511,52345,1
150732,1526235,7.88672,5.96094,14.69922,0.82025146,0.30877686,0.02099609,0.4810791,33.08601,-15.22672,56.2362,971,31,0.511,52345,1
150733,1526247,8.46094,10.21094,14.50391,0.82250977,0.30871582,0.02850342,0.47680664,33.5191,-14.33025,55.86541,971,31,0.511,52345,1
150734,1526255,8.34766,10.36719,14.46094,0.82611084,0.30462646,0.03393555,0.47283936,33.39654,-13.41562,55.52962,971,31,0.511,52345,1
150735,1526265,8.19531,10.75,15.30859,0.83026123,0.29833984,0.0378418,0.46929932,32.94903,-12.54352,55.23093,971,31,0.511,52345,1
150736,1526275,7.96484,10.48047,15.46094,0.83557129,0.28900146,0.04156494,0.46539307,32.16407,-11.50969,54.90504,971,31,0.511,52345,1
150737,1526286,8.04297,7.60938,13.85547,0.84130859,0.27789307,0.04510498,0.46142578,31.18055,-10.40264,54.57625,971,31,0.511,52345,1
150738,1526302,8.07812,7.33984,13.16797,0.847229,0.26452637,0.0479126,0.45819092,29.91109,-9.27774,54.32675,971,31,0.511,52345,1
150739,1526307,8.07812,7.33984,13.16797,0.85357666,0.24890137,0.04937744,0.45495605,28.3385,-8.17448,54.04812,971,31,0.511,52345,1
150740,1526317,7.23828,8.33594,12.92969,0.85961914,0.23156738,0.05041504,0.45257568,26.56249,-7.06158,53.86333,971,31,0.511,52345,1
150741,1526325,6.50781,8.60547,12.125,0.86590576,0.21179199,0.05065918,0.45037842,24.49407,-5.91398,53.67524,971,31,0.511,52345,1
150742,1526335,5.66797,8.33594,9.98828,0.87249756,0.18823242,0.05004883,0.44818115,21.99642,-4.66818,53.46923,971,31,0.511,52345,1
150743,1526345,5.51172,7.22266,9.67188,0.87805176,0.16534424,0.04882812,0.44647217,19.54774,-3.54852,53.29343,971,31,0.511,52345,1
150744,1526356,5.51172,7.22266,9.67188,0.88323975,0.14068604,0.04681396,0.44482422,16.88425,-2.43389,53.10092,971,31,0.511,52345,1
150745,1526369,5.16797,5.61719,8.18359,0.88806152,0.11315918,0.04406738,0.44335938,13.89399,-1.26473,52.90667,971,31,0.511,52345,1
150746,1526375,5.01562,5.15625,6.64844,0.89208984,0.08331299,0.04058838,0.44232178,10.63434,-0.07364,52.74001,971,31,0.511,52345,1
150747,1526385,4.25,4.88672,7.10938,0.8951416,0.05004883,0.03607178,0.44146729,6.97744,1.1683,52.57455,971,31,0.511,52345,1
150748,1526395,4.48047,4.35156,7.33984,0.89685059,0.01580811,0.03045654,0.440979,3.16796,2.33193,52.43093,971,31,0.511,52345,1
150749,1526405,4.25,3.01172,4.61719,0.89709473,-0.01904297,0.02416992,0.4407959,-0.73809,3.44853,52.31303,971,31,0.511,52345,1
150750,1526421,3.78906,0.90234,4.04688,0.89569092,-0.0569458,0.01672363,0.44073486,-5.02263,4.59729,52.19829,971,31,0.511,52345,1
150751,1526426,3.78906,0.90234,4.04688,0.8927002,-0.09613037,0.00878906,0.44024658,-9.48071,5.75813,52.02372,971,31,0.511,52345,1
150752,1526435,3.25391,-0.85938,5,0.88769531,-0.13421631,0.00091553,0.44042969,-13.83963,6.88354,51.94017,971,31,0.511,52345,1
150753,1526445,2.90625,-2.88672,3.3125,0.88104248,-0.17169189,-0.00665283,0.44073486,-18.14656,8.02572,51.86861,971,31,0.511,52345,1
150754,1526461,3.13672,-2.46875,3.20703,0.87335205,-0.20623779,-0.0133667,0.44110107,-22.13481,9.12515,51.80511,971,31,0.511,52345,1
150755,1526466,3.13672,-2.46875,3.20703,0.86499023,-0.23834229,-0.01885986,0.44116211,-25.84291,10.23401,51.6911,971,31,0.511,52345,1
150756,1526476,1.68359,-2.96094,2.35938,0.85626221,-0.26654053,-0.02288818,0.4418335,-29.08851,11.32316,51.64105,971,31,0.511,52345,1
150757,1526486,2.06641,-6.79688,5.07812,0.84759521,-0.29125977,-0.02532959,0.44281006,-31.90751,12.41629,51.60565,971,31,0.511,52345,1
150758,1526499,1.49219,-4.04297,2.12891,0.83966064,-0.31140137,-0.02593994,0.44421387,-34.15648,13.47943,51.60265,971,31,0.511,52346,1
150759,1526509,1.49219,-5.80078,3.35547,0.83227539,-0.32818604,-0.02502441,0.44604492,-35.97611,14.54406,51.63166,971,31,0.511,52346,1
150760,1526517,1.75781,-7.71484,5.42578,0.82550049,-0.34179688,-0.02288818,0.44854736,-37.38706,15.59508,51.73043,971,31,0.511,52346,1
150761,1526525,0.83984,-7.28906,5.80859,0.81884766,-0.35375977,-0.01989746,0.45166016,-38.57347,16.67592,51.88863,971,31,0.511,52346,1
150762,1526534,0.95312,-1.92969,3.39453,0.81164551,-0.36523438,-0.01690674,0.45562744,-39.70014,17.77999,52.15255,971,31,0.511,52346,1
150763,1526545,-0.19531,-3.34766,4.19922,0.80383301,-0.37695312,-0.01446533,0.4598999,-40.88454,18.87348,52.46057,971,31,0.511,52346,1
150764,1526556,-1.03906,-2.85156,5.30469,0.79528809,-0.38922119,-0.01300049,0.46459961,-42.17565,19.93699,52.83128,971,31,0.511,52346,1
150765,1526565,-1.19141,-2.8125,4.31641,0.78564453,-0.40252686,-0.01251221,0.46966553,-43.63721,21.00461,53.25369,971,31,0.511,52346,1
150766,1526574,-1.42188,-2.69531,4.19922,0.77441406,-0.41723633,-0.01300049,0.47546387,-45.30885,22.12396,53.76723,971,31,0.511,52346,1
150767,1526585,-1.72656,-3.19531,3.85156,0.76251221,-0.43182373,-0.01422119,0.48150635,-47.01239,23.21515,54.33211,971,31,0.511,52346,1
150768,1526595,-1.72656,-3.19531,3.85156,0.75048828,-0.44549561,-0.01574707,0.487854,-48.6257,24.27137,54.95402,971,31,0.511,52346,1
150769,1526608,-2.53125,-4.34375,3.85156,0.7376709,-0.4586792,-0.01715088,0.49511719,-50.16802,25.39809,55.69548,971,31,0.511,52346,1
150770,1526615,-2.95312,-4.38281,3.46875,0.72467041,-0.47045898,-0.01794434,0.50317383,-51.50296,26.57985,56.54786,971,31,0.511,52346,1
150771,1526625,-3.14453,-3.73047,3.69922,0.71270752,-0.47973633,-0.01794434,0.51147461,-52.48521,27.72026,57.45974,971,31,0.511,52346,1
150772,1526636,-3.44531,-2.77344,3.20312,0.70117188,-0.48718262,-0.01708984,0.52032471,-53.18222,28.88227,58.46597,971,31,0.511,52346,1
150773,1526645,-3.44531,-1.96875,3.01172,0.69012451,-0.49298096,-0.01556396,0.52960205,-53.61798,30.0446,59.55928,971,31,0.511,52346,1
150774,1526654,-3.375,-0.62891,3.08594,0.67907715,-0.49780273,-0.01385498,0.53930664,-53.8954,31.2063,60.75079,971,31,0.511,52346,1
150775,1526665,-3.10156,1.13281,2.85938,0.66687012,-0.50311279,-0.01293945,0.54949951,-54.24604,32.39048,62.05309,971,31,0.511,52346,1
150776,1526681,-3.91016,-0.93359,1.70703,0.65374756,-0.50958252,-0.01391602,0.55926514,-54.83881,33.4886,63.35018,971,31,0.511,52346,1
150777,1526688,-4.67188,-1.89453,1.86328,0.63830566,-0.51776123,-0.01702881,0.56933594,-55.75211,34.60062,64.75189,971,31,0.511,52346,1
150778,1526695,-5.33203,-4.19141,2.08984,0.621521,-0.52655029,-0.02172852,0.57958984,-56.81802,35.68946,66.24541,971,31,0.511,52346,1
150779,1526704,-5.63281,-5.1875,3.35547,0.60418701,-0.53491211,-0.02709961,0.59002686,-57.85285,36.75934,67.83202,971,31,0.511,52346,1
150780,1526716,-6.44141,-4.11328,5.04297,0.5880127,-0.54187012,-0.03240967,0.59967041,-58.72472,37.71612,69.36967,971,31,0.511,52346,1
150781,1526724,-6.94141,-3.08203,5.57812,0.57232666,-0.54772949,-0.03771973,0.60906982,-59.45449,38.61349,70.9381,971,31,0.511,52346,1
150782,1526734,-7.50781,-2.96484,5.80859,0.55603027,-0.55297852,-0.04327393,0.61895752,-60.08667,39.5282,72.65176,971,31,0.511,52346,1
150783,1526744,-7.92969,-3.88281,4.92578,0.54101562,-0.55688477,-0.04840088,0.62835693,-60.51718,40.3517,74.34495,971,31,0.511,52346,1
150784,1526760,-7.93359,-4.57422,4.73438,0.52801514,-0.55914307,-0.0524292,0.63702393,-60.67565,41.07264,75.95964,971,31,0.511,52346,1
150785,1526765,-7.93359,-4.57422,4.73438,0.51428223,-0.55993652,-0.05609131,0.64715576,-60.52003,41.84036,77.90822,971,31,0.511,52346,1
150786,1526775,-7.42969,-3.96094,5.5,0.503479,-0.5592041,-0.05792236,0.65612793,-60.07106,42.48938,79.66174,972,30,0.507,52346,1
150787,1526784,-6.97656,-3.65625,5.11719,0.49450684,-0.55712891,-0.05853271,0.66455078,-59.36812,43.04736,81.35252,972,30,0.507,52346,1
150788,1526795,-6.70703,-2.88672,4.3125,0.4864502,-0.55395508,-0.0581665,0.6730957,-58.41956,43.56522,83.09889,972,30,0.507,52346,1
150789,1526804,-6.70312,-3.30859,4.00781,0.47894287,-0.54956055,-0.0567627,0.68218994,-57.17533,44.06161,84.98656,972,30,0.507,52346,1
150790,1526814,-6.78125,-3.61719,3.16406,0.47198486,-0.54388428,-0.05432129,0.69171143,-55.63459,44.51915,87.01221,972,30,0.507,52346,1
150791,1526824,-6.70703,-3.61719,2.4375,0.46630859,-0.53753662,-0.05096436,0.70074463,-53.94619,44.89425,88.96885,972,30,0.507,52346,1
150792,1526840,-6.51562,-3.08203,3.35547,0.46191406,-0.53045654,-0.04656982,0.70922852,-52.10651,45.19118,90.84766,972,30,0.507,52346,1
150793,1526848,-6.51562,-1.96875,3.54688,0.45825195,-0.52227783,-0.04089355,0.71801758,-49.98935,45.4417,92.81457,972,30,0.507,52346,1
150794,1526855,-6.62891,-0.89844,3.20312,0.45495605,-0.5133667,-0.03442383,0.72680664,-47.70452,45.6383,94.83276,972,30,0.507,52346,1
150795,1526864,-6.74219,-0.62891,3.85156,0.45172119,-0.50408936,-0.02752686,0.73553467,-45.33177,45.78547,96.88675,972,30,0.507,52346,1
150796,1526874,-6.85938,-0.24609,5.34766,0.44854736,-0.49517822,-0.02081299,0.74377441,-43.04546,45.88212,98.86123,972,30,0.507,52346,1
150797,1526884,-6.85938,0.48047,5.15625,0.44470215,-0.48596191,-0.01422119,0.7522583,-40.7044,45.92908,100.95445,972,30,0.507,52346,1
150798,1526894,-6.70312,0.28906,4.62109,0.44012451,-0.47717285,-0.00842285,0.76062012,-38.48318,45.92812,103.06261,972,30,0.507,52346,1
150799,1526904,-6.4375,-1.05078,4.12109,0.4352417,-0.46875,-0.00317383,0.76861572,-36.38044,45.87775,105.12283,972,30,0.507,52346,1
150800,1526920,-5.67188,-0.01562,5.42578,0.43023682,-0.46087646,0.00146484,0.77624512,-34.42816,45.78408,107.09831,972,30,0.507,52346,1
150801,1526925,-5.67188,-0.01562,5.42578,0.4239502,-0.45269775,0.00561523,0.78442383,-32.4382,45.63989,109.26476,972,30,0.507,52346,1
150802,1526933,-5.4375,-0.39844,4.50391,0.41827393,-0.44451904,0.00994873,0.79205322,-30.49732,45.43785,111.30093,972,30,0.507,52346,1
150803,1526944,-5.48047,-0.51172,4.88672,0.41247559,-0.43615723,0.0144043,0.79962158,-28.54529,45.18812,113.34141,972,30,0.507,52346,1
150804,1526955,-5.44141,0.94141,6.22656,0.40710449,-0.42816162,0.01873779,0.80657959,-26.71486,44.90753,115.22816,972,30,0.507,52346,1
150805,1526964,-5.63281,1.17188,6.64844,0.40087891,-0.41931152,0.02319336,0.81420898,-24.75128,44.54021,117.30377,972,30,0.507,52346,1
150806,1526974,-6.32031,-0.09375,5.61719,0.39501953,-0.41107178,0.02716064,0.82110596,-22.98365,44.15035,119.19042,972,30,0.507,52346,1
150807,1526984,-6.51953,0.90234,5.96094,0.38903809,-0.40270996,0.03094482,0.82794189,-21.258,43.70442,121.05568,972,30,0.507,52346,1
150808,1527003,-7.32422,-0.85938,6.45703,0.38275146,-0.39453125,0.03436279,0.83465576,-19.61981,43.22861,122.89177,972,30,0.507,52346,1
150809,1527007,-7.32422,-0.85938,6.45703,0.37615967,-0.38641357,0.03759766,0.84130859,-18.03454,42.72298,124.71658,972,30,0.507,52346,1
150810,1527015,-7.36328,0.36719,6.99609,0.36968994,-0.37774658,0.04107666,0.84790039,-16.42337,42.1415,126.52024,972,30,0.507,52346,1
150811,1527024,-7.89062,0.90234,7.26172,0.36352539,-0.36956787,0.04400635,0.85400391,-14.98638,41.54638,128.17116,972,30,0.507,52346,1
150812,1527035,-8.27344,-0.12891,7.64453,0.35723877,-0.36126709,0.04669189,0.86004639,-13.60612,40.90279,129.79221,972,30,0.507,52346,1
150813,1527043,-8.27344,-0.12891,7.64453,0.35089111,-0.35247803,0.04949951,0.8661499,-12.21345,40.18932,131.40979,972,30,0.507,52346,1
150814,1527054,-8.85156,0.63672,7.64453,0.34454346,-0.34362793,0.05224609,0.87207031,-10.87223,39.44377,132.97563,972,30,0.507,52346,1
150815,1527064,-9.3125,-0.09375,7.33984,0.33850098,-0.3347168,0.05511475,0.87768555,-9.57454,38.67284,134.45262,972,30,0.507,52346,1
150816,1527083,-10.04297,0.67578,7.26172,0.33270264,-0.32562256,0.05792236,0.88311768,-8.32881,37.8564,135.85294,972,30,0.507,52346,1
150817,1527087,-10.04297,0.67578,7.26172,0.32696533,-0.31695557,0.0604248,0.88824463,-7.19279,37.05516,137.16905,972,30,0.507,52346,1
150818,1527095,-10.54297,-0.01562,7.68359,0.3213501,-0.30761719,0.06280518,0.89337158,-6.07839,36.15889,138.44621,972,30,0.507,52346,1
150819,1527104,-10.42188,0.44531,8.29688,0.31585693,-0.29797363,0.06524658,0.8984375,-4.98506,35.21442,139.67754,972,30,0.507,52346,1
150820,1527115,-10.04297,-0.39844,8.29688,0.31072998,-0.28833008,0.06756592,0.90319824,-3.96347,34.25083,140.8085,972,30,0.507,52346,1
150821,1527123,-9.62109,-0.09375,8.91016,0.30578613,-0.27825928,0.07012939,0.90783691,-2.9361,33.23722,141.89342,972,30,0.507,52346,1
150822,1527133,-9.38281,-0.55078,8.98828,0.3012085,-0.26757812,0.07318115,0.91229248,-1.87308,32.16283,142.91698,972,30,0.507,52346,1
150823,1527145,-9.00391,-0.66797,8.75781,0.29711914,-0.25695801,0.07659912,0.91644287,-0.82278,31.09583,143.84474,972,30,0.507,52346,1
150824,1527158,-9.00391,-0.55078,8.67969,0.29382324,-0.246521,0.08056641,0.91998291,0.22326,30.06305,144.63518,972,30,0.507,52346,1
150825,1527168,-8.92969,-1.01172,8.64062,0.29083252,-0.2354126,0.08544922,0.92340088,1.36748,28.97815,145.38892,972,30,0.507,52346,1
150826,1527175,-8.89453,-0.97266,8.75781,0.28833008,-0.22369385,0.09130859,0.92651367,2.60626,27.85229,146.07419,972,30,0.507,52346,1
150827,1527183,-8.73828,-0.78125,8.60547,0.28643799,-0.21185303,0.09814453,0.92919922,3.91841,26.74013,146.66646,972,30,0.507,52346,1
150828,1527193,-8.65625,-0.70703,7.95312,0.28485107,-0.19854736,0.10668945,0.93170166,5.44857,25.51516,147.23439,972,30,0.507,52346,1
150829,1527203,-8.55078,-0.66797,7.76172,0.28393555,-0.1862793,0.11547852,0.93347168,6.92616,24.41481,147.66364,972,30,0.507,52346,1
150830,1527213,-8.23828,-0.20703,8.48828,0.28344727,-0.17352295,0.12567139,0.93475342,8.55198,23.30595,148.02887,972,30,0.507,52346,1
150831,1527225,-7.81641,1.21094,8.75781,0.2833252,-0.16052246,0.13696289,0.93554688,10.28505,22.20643,148.32639,972,30,0.507,52346,1
150832,1527238,-7.66406,1.97656,8.56641,0.28344727,-0.14782715,0.14862061,0.93579102,12.02879,21.15715,148.55177,972,30,0.507,52346,1
150833,1527249,-7.47266,2.74219,8.60547,0.28369141,-0.1350708,0.16052246,0.93566895,13.78575,20.1117,148.72192,972,30,0.507,52346,1
150834,1527254,-7.47266,2.74219,8.60547,0.28399658,-0.12139893,0.17297363,0.9352417,15.61902,18.98534,148.84451,972,30,0.507,52346,1
150835,1527264,-7.32031,4.39062,9.67188,0.28417969,-0.10986328,0.18237305,0.93481445,17.03026,18.00304,148.89922,972,30,0.507,52346,1
150836,1527275,-7.51172,7.95312,10.40234,0.28417969,-0.10046387,0.18804932,0.93475342,17.9479,17.13979,148.90634,972,30,0.507,52346,1
150837,1527283,-7.39453,10.09766,12.24609,0.28393555,-0.09313965,0.18670654,0.93585205,17.99702,16.28185,148.84004,972,30,0.507,52346,1
150838,1527293,-7.28125,9.5625,12.70703,0.28363037,-0.0880127,0.17974854,0.93780518,17.34001,15.48862,148.72104,972,30,0.507,52346,1
150839,1527304,-7.28125,7.22266,14.53906,0.28326416,-0.08361816,0.16918945,0.94030762,16.25499,14.66077,148.57552,972,30,0.507,52346,1
150840,1527313,-7.32031,5.88281,14.00391,0.28302002,-0.07928467,0.15539551,0.94311523,14.80592,13.73957,148.38562,972,30,0.507,52346,1
150841,1527323,-7.16797,3.01172,12.85156,0.28302002,-0.07495117,0.13623047,0.94641113,12.75604,12.64957,148.12155,972,30,0.507,52346,1
150842,1527334,-7.16797,3.01172,12.85156,0.28363037,-0.0715332,0.11749268,0.94903564,10.73582,11.67832,147.82234,972,30,0.507,52346,1
150843,1527347,-5.44141,-0.16797,11.82031,0.28497314,-0.06707764,0.09979248,0.95098877,8.87105,10.62894,147.46411,972,30,0.507,52346,1
150844,1527354,-4.63672,0.28906,12.42969,0.2869873,-0.06158447,0.08361816,0.95227051,7.21764,9.51411,147.05879,972,30,0.507,52346,1
150845,1527363,-3.83203,0.78906,12.47266,0.28979492,-0.05517578,0.06878662,0.95300293,5.75015,8.33945,146.592,972,30,0.507,52346,1
150846,1527373,-3.18359,1.89844,12.08594,0.29315186,-0.04827881,0.05523682,0.95324707,4.45096,7.14777,146.08969,972,30,0.507,52346,1
150847,1527384,-2.95312,0.0625,12.24219,0.29681396,-0.04125977,0.04327393,0.95306396,3.34285,5.98883,145.57846,972,30,0.507,52346,1
150848,1527392,-2.33984,2.89453,12.20703,0.30114746,-0.03338623,0.03137207,0.95245361,2.28039,4.73208,145.00233,972,30,0.507,52346,1
150849,1527403,-2.53125,0.48047,12.16406,0.30596924,-0.02490234,0.02001953,0.95147705,1.31216,3.41926,144.3864,972,30,0.507,52346,1
150850,1527414,-2.53125,0.48047,12.16406,0.31072998,-0.0166626,0.01019287,0.95031738,0.51704,2.17791,143.79694,972,30,0.507,52346,1
150851,1527427,-1.80469,0.63672,10.13672,0.31591797,-0.0078125,0.00054932,0.94873047,-0.22314,0.86931,143.1638,972,30,0.507,52346,1
150852,1527434,-2.10938,1.44141,10.94141,0.32141113,0.00152588,-0.00872803,0.94689941,-0.89092,-0.48703,142.50574,972,30,0.507,52346,1
150853,1527442,-2.22656,1.55469,10.71094,0.32727051,0.01123047,-0.0177002,0.94470215,-1.49593,-1.87988,141.80959,972,30,0.507,52346,1
150854,1527453,-2.14844,1.74609,9.59375,0.33331299,0.02105713,-0.02618408,0.94219971,-2.02657,-3.27549,141.09442,972,30,0.507,52346,1
150855,1527464,-1.57422,2.08984,9.52344,0.33911133,0.03027344,-0.03387451,0.93963623,-2.47976,-4.581,140.41055,972,30,0.507,52346,1
150856,1527472,-1.38281,1.9375,9.5625,0.34576416,0.04064941,-0.04211426,0.93652344,-2.92637,-6.0419,139.62621,972,30,0.507,52347,1
150857,1527483,-0.84766,3.125,9.33203,0.35235596,0.05059814,-0.04992676,0.9331665,-3.3257,-7.44741,138.84427,972,30,0.507,52347,1
150858,1527494,-0.84766,3.125,9.33203,0.35882568,0.05993652,-0.05737305,0.9296875,-3.69366,-8.77906,138.07408,972,30,0.507,52347,1
150859,1527505,-0.26953,3.24219,8.06641,0.3659668,0.06970215,-0.06555176,0.92572021,-4.09862,-10.19629,137.22488,972,30,0.507,52347,1
