# PadDis v8.1
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz
1778,39779,3.17969,-3.56250,11.53516,0.81848145,-0.19146729,-0.02996826,-0.54083252,-16.90097,-14.84282,-64.69421,29,58,0.971
1779,39792,3.98438,-4.09766,12.17969,0.81457520,-0.19354248,-0.04364014,-0.54504395,-16.20531,-16.38459,-65.22575,29,58,0.971
1780,39799,4.55859,-4.75000,12.79297,0.81121826,-0.19409180,-0.05804443,-0.54858398,-15.30503,-17.88492,-65.71443,29,58,0.971
1781,39808,4.98047,-5.78516,13.44922,0.80865479,-0.19342041,-0.07238770,-0.55090332,-14.29368,-19.27865,-66.09001,29,58,0.971
1782,39818,5.32422,-6.51172,14.05859,0.80725098,-0.19262695,-0.08453369,-0.55145264,-13.43647,-20.42172,-66.24483,29,58,0.971
1783,39829,4.17578,-7.77734,15.05859,0.80670166,-0.19396973,-0.09436035,-0.55017090,-12.98453,-21.44946,-66.11855,29,58,0.971
1784,39838,3.75391,-8.16016,15.20703,0.80609131,-0.19842529,-0.09979248,-0.54858398,-13.13902,-22.24497,-65.88029,29,58,0.971
1785,39848,3.52344,-8.27344,15.51953,0.80444336,-0.20611572,-0.10351562,-0.54736328,-13.72874,-23.09213,-65.64713,30,60,1.003
1786,39858,2.87109,-8.46484,15.70703,0.80120850,-0.21746826,-0.10601807,-0.54724121,-14.74989,-24.07453,-65.50580,30,60,1.003
1787,39869,2.37500,-8.39062,15.70312,0.79534912,-0.23431396,-0.10754395,-0.54864502,-16.37006,-25.35050,-65.49142,30,60,1.003
1788,39878,2.60547,-8.81250,15.39844,0.78729248,-0.25384521,-0.10748291,-0.55151367,-18.34218,-26.69526,-65.63655,30,60,1.003
1789,39888,3.02734,-8.69531,15.09375,0.77593994,-0.27752686,-0.10522461,-0.55664062,-20.83627,-28.18043,-66.02490,30,60,1.003
1790,39899,3.02734,-8.69531,15.09375,0.76342773,-0.30145264,-0.10198975,-0.56207275,-23.43184,-29.64264,-66.44276,30,60,1.003
1791,39912,3.33203,-6.58984,12.72266,0.74945068,-0.32684326,-0.09753418,-0.56750488,-26.29589,-31.13955,-66.82017,30,60,1.003
1792,39919,2.56641,-4.78906,11.71875,0.73498535,-0.35241699,-0.09252930,-0.57183838,-29.30408,-32.62150,-67.01777,30,60,1.003
1793,39928,1.99219,-3.94531,11.53125,0.71990967,-0.37768555,-0.08728027,-0.57574463,-32.36427,-34.09451,-67.13211,30,60,1.003
1794,39938,1.53125,-3.67578,12.40625,0.70495605,-0.40124512,-0.08148193,-0.57910156,-35.34159,-35.42450,-67.18497,30,60,1.003
1795,39948,1.76172,-6.39844,9.92578,0.69079590,-0.42297363,-0.07543945,-0.58154297,-38.21396,-36.59735,-67.11398,30,60,1.003
1796,39963,1.14844,-6.16797,9.11719,0.67614746,-0.44506836,-0.06878662,-0.58306885,-41.27386,-37.73817,-66.87592,30,60,1.003
1797,39968,1.14844,-6.16797,9.11719,0.65997314,-0.46856689,-0.06091309,-0.58410645,-44.67960,-38.88663,-66.51257,30,60,1.003
1798,39978,-0.34375,-2.87109,6.70312,0.64276123,-0.49218750,-0.05377197,-0.58459473,-48.18605,-40.13301,-66.01909,30,60,1.003
1799,39988,-0.88281,-0.42188,2.87109,0.62310791,-0.51660156,-0.04864502,-0.58520508,-51.81992,-41.70355,-65.44016,30,60,1.003
1800,40004,0.19141,0.07812,1.95312,0.60296631,-0.53973389,-0.04705811,-0.58563232,-55.26887,-43.54138,-64.70869,30,60,1.003
1801,40009,0.19141,0.07812,1.95312,0.58123779,-0.56292725,-0.04888916,-0.58563232,-58.80756,-45.73441,-63.69201,30,60,1.003
1802,40017,-0.53516,-0.19141,1.71875,0.56195068,-0.58288574,-0.05395508,-0.58441162,-62.01024,-47.89661,-62.35445,30,60,1.003
1803,40029,2.91016,-2.03125,2.60547,0.54418945,-0.60101318,-0.06072998,-0.58221436,-65.14859,-49.98876,-60.69506,30,60,1.003
1804,40044,3.40625,-2.60547,2.56641,0.52960205,-0.61621094,-0.06701660,-0.57910156,-68.06129,-51.68805,-58.88821,30,60,1.003
1805,40049,3.40625,-2.60547,2.56641,0.51745605,-0.62921143,-0.07141113,-0.57550049,-70.81673,-52.95405,-57.08419,30,60,1.003
1806,40058,4.09375,-3.71484,1.99219,0.50976562,-0.63885498,-0.07366943,-0.57147217,-73.04725,-53.63735,-55.48021,30,60,1.003
1807,40068,3.75391,-3.56250,1.41797,0.50531006,-0.64660645,-0.07360840,-0.56671143,-74.97758,-53.82849,-54.00738,30,60,1.003
1808,40077,3.71484,-3.06641,1.60938,0.50451660,-0.65124512,-0.07202148,-0.56225586,-76.21425,-53.61259,-52.96067,30,60,1.003
1809,40088,3.32812,-2.67969,1.57031,0.50610352,-0.65332031,-0.06994629,-0.55871582,-76.81760,-53.20863,-52.34131,30,60,1.003
1810,40099,2.86719,-2.14453,1.91406,0.50939941,-0.65368652,-0.06774902,-0.55554199,-77.01430,-52.68499,-51.95668,30,60,1.003
1811,40108,3.32812,-1.30078,1.80078,0.51403809,-0.65270996,-0.06536865,-0.55273438,-76.89017,-52.06531,-51.76654,30,60,1.003
1812,40117,3.28906,-1.80078,1.53125,0.52001953,-0.65039062,-0.06250000,-0.55010986,-76.47871,-51.31645,-51.75313,31,51,0.846
1813,40128,3.25781,-3.21875,1.57031,0.52783203,-0.64678955,-0.05920410,-0.54736328,-75.80014,-50.40015,-51.84312,31,51,0.846
1814,40139,3.48438,-4.47656,2.26172,0.53686523,-0.64215088,-0.05572510,-0.54437256,-74.94823,-49.37177,-51.97356,31,51,0.846
1815,40148,3.33203,-4.40625,2.75781,0.54772949,-0.63562012,-0.05175781,-0.54156494,-73.75027,-48.17316,-52.27435,31,51,0.846
1816,40164,3.90625,-4.67188,3.41016,0.55761719,-0.62884521,-0.04827881,-0.53973389,-72.51749,-47.10824,-52.66999,31,51,0.846
1817,40169,3.90625,-4.67188,3.41016,0.56823730,-0.62066650,-0.04364014,-0.53851318,-71.07288,-45.89411,-53.27211,31,51,0.846
1818,40179,5.13281,-5.66797,4.36719,0.57696533,-0.61309814,-0.03894043,-0.53820801,-69.77923,-44.82224,-53.93054,31,51,0.846
1819,40187,5.74609,-5.36328,3.90625,0.58575439,-0.60424805,-0.03314209,-0.53918457,-68.28998,-43.66174,-54.86002,31,51,0.846
1820,40197,5.78516,-5.25000,3.48438,0.59429932,-0.59423828,-0.02655029,-0.54132080,-66.65795,-42.44445,-56.00813,31,51,0.846
1821,40207,5.44141,-4.98047,3.52344,0.60211182,-0.58398438,-0.02020264,-0.54412842,-65.03519,-41.28566,-57.19886,31,51,0.846
1822,40218,4.47656,-3.98438,3.52344,0.60968018,-0.57312012,-0.01452637,-0.54736328,-63.35647,-40.17516,-58.40032,31,51,0.846
1823,40227,3.64062,-3.98438,3.52344,0.61755371,-0.56121826,-0.00964355,-0.55102539,-61.54182,-39.07696,-59.62063,31,51,0.846
1824,40237,3.21875,-5.09766,3.64062,0.62585449,-0.54833984,-0.00610352,-0.55456543,-59.61202,-38.01378,-60.76308,31,51,0.846
1825,40247,3.25781,-6.47266,4.21484,0.63415527,-0.53613281,-0.00421143,-0.55712891,-57.80994,-37.06571,-61.62788,31,51,0.846
1826,40263,3.33203,-6.97266,5.05469,0.64239502,-0.52490234,-0.00354004,-0.55841064,-56.19167,-36.21048,-62.19656,31,51,0.846
1827,40268,3.33203,-6.97266,5.05469,0.65155029,-0.51281738,-0.00384521,-0.55902100,-54.47528,-35.33466,-62.63577,31,51,0.846
1828,40278,5.93750,-8.77344,7.08594,0.65991211,-0.50195312,-0.00445557,-0.55908203,-52.96598,-34.55016,-62.92849,31,51,0.846
1829,40287,6.78125,-10.18750,7.54688,0.66741943,-0.49224854,-0.00402832,-0.55877686,-51.70074,-33.74437,-63.15429,31,51,0.846
1830,40298,7.46875,-10.87891,8.12109,0.67578125,-0.48168945,-0.00152588,-0.55792236,-50.46515,-32.65377,-63.36636,31,51,0.846
1831,40307,7.04688,-10.14844,8.12109,0.68328857,-0.47241211,0.00231934,-0.55670166,-49.49837,-31.52207,-63.51606,31,51,0.846
1832,40317,6.32031,-9.38281,7.73828,0.69171143,-0.46185303,0.00823975,-0.55517578,-48.50348,-30.09198,-63.69212,31,51,0.846
1833,40327,5.70703,-8.31641,7.85156,0.69934082,-0.45172119,0.01440430,-0.55377197,-47.60056,-28.69545,-63.87448,31,51,0.846
1834,40342,4.78906,-6.24219,7.69531,0.70599365,-0.44219971,0.02038574,-0.55279541,-46.77382,-27.39505,-64.08811,31,51,0.846
1835,40347,4.78906,-6.24219,7.69531,0.71221924,-0.43255615,0.02636719,-0.55218506,-45.94328,-26.11404,-64.34388,31,51,0.846
1836,40356,4.09766,-5.78516,7.58594,0.71765137,-0.42340088,0.03149414,-0.55206299,-45.13162,-24.97736,-64.62202,31,51,0.846
1837,40367,4.21484,-5.85938,7.69922,0.72271729,-0.41381836,0.03601074,-0.55242920,-44.24571,-23.90009,-64.95192,31,51,0.846
1838,40377,5.05469,-8.39453,8.27344,0.72717285,-0.40466309,0.03955078,-0.55310059,-43.36682,-22.96144,-65.28061,31,51,0.846
1839,40387,5.25000,-9.22656,8.61719,0.73248291,-0.39392090,0.04333496,-0.55352783,-42.34378,-21.87711,-65.59401,31,51,0.846
1840,40397,5.21094,-9.61328,8.92578,0.73822021,-0.38317871,0.04730225,-0.55310059,-41.36891,-20.73526,-65.78088,31,51,0.846
1841,40407,5.01953,-9.96484,9.42188,0.74462891,-0.37194824,0.05230713,-0.55175781,-40.43376,-19.42393,-65.86280,31,51,0.846
1842,40426,4.63672,-10.49609,9.42188,0.75115967,-0.36120605,0.05822754,-0.54943848,-39.63951,-18.02607,-65.82368,31,51,0.846
1843,40430,4.63672,-10.49609,9.42188,0.75805664,-0.35046387,0.06500244,-0.54620361,-38.92121,-16.51625,-65.67632,31,51,0.846
1844,40438,4.32812,-10.10938,9.23047,0.76538086,-0.33923340,0.07214355,-0.54217529,-38.19367,-14.91593,-65.43547,31,51,0.846
1845,40447,3.25781,-7.85156,9.04297,0.77270508,-0.32775879,0.07873535,-0.53790283,-37.41801,-13.35110,-65.14620,31,51,0.846
1846,40458,2.07031,-6.32031,9.00391,0.77929688,-0.31695557,0.08428955,-0.53399658,-36.65240,-11.95414,-64.86777,31,51,0.846
1847,40466,1.95312,-5.63281,9.11719,0.78552246,-0.30615234,0.08947754,-0.53027344,-35.86715,-10.60989,-64.60071,31,51,0.846
1848,40477,1.83984,-5.74609,8.84766,0.79052734,-0.29687500,0.09393311,-0.52728271,-35.19345,-9.47250,-64.39625,31,51,0.846
1849,40488,1.60938,-4.98047,8.73828,0.79498291,-0.28820801,0.09765625,-0.52484131,-34.53409,-8.46751,-64.22861,31,51,0.846
1850,40504,2.41406,-4.44531,8.73828,0.79876709,-0.28015137,0.10040283,-0.52294922,-33.87938,-7.62007,-64.10115,31,51,0.846
1851,40509,2.41406,-4.44531,8.73828,0.80236816,-0.27166748,0.10235596,-0.52148438,-33.13318,-6.83924,-64.00550,31,51,0.846
1852,40517,2.29688,-5.82422,9.07812,0.80578613,-0.26306152,0.10345459,-0.52038574,-32.32290,-6.14602,-63.92699,31,51,0.846
1853,40528,2.56641,-8.46484,10.69141,0.80932617,-0.25390625,0.10461426,-0.51916504,-31.46385,-5.41153,-63.83316,31,51,0.846
1854,40537,1.87891,-9.38672,11.03125,0.81262207,-0.24597168,0.10668945,-0.51745605,-30.78826,-4.65540,-63.69334,31,51,0.846
1855,40546,0.91797,-9.65234,10.79688,0.81591797,-0.23895264,0.11022949,-0.51483154,-30.29982,-3.79362,-63.47509,31,51,0.846
1856,40556,0.38281,-9.26953,10.57031,0.81921387,-0.23266602,0.11462402,-0.51147461,-29.94017,-2.87762,-63.18743,31,51,0.846
1857,40568,-0.19141,-7.50781,9.84766,0.82257080,-0.22680664,0.11938477,-0.50762939,-29.64450,-1.94055,-62.84602,31,51,0.846
1858,40576,-0.07812,-6.66406,9.61328,0.82580566,-0.22119141,0.12384033,-0.50372314,-29.35303,-1.04876,-62.48985,31,51,0.846
1859,40586,0.19141,-5.44141,9.73047,0.82885742,-0.21569824,0.12762451,-0.50018311,-29.02826,-0.24134,-62.15620,31,51,0.846
1860,40596,0.23047,-4.36719,9.76953,0.83154297,-0.21026611,0.13079834,-0.49713135,-28.67185,0.48529,-61.86953,31,51,0.846
1861,40608,0.57422,-4.90234,10.38281,0.83392334,-0.20471191,0.13366699,-0.49475098,-28.28121,1.16740,-61.65383,31,51,0.846
1862,40621,0.61328,-5.97656,11.07422,0.83605957,-0.19885254,0.13635254,-0.49285889,-27.84820,1.83286,-61.49332,31,51,0.846
1863,40631,0.69141,-7.12500,11.53125,0.83819580,-0.19244385,0.13952637,-0.49084473,-27.39014,2.57807,-61.33453,31,51,0.846
1864,40638,0.30469,-7.89062,11.79688,0.84057617,-0.18542480,0.14355469,-0.48828125,-26.92029,3.45472,-61.13074,31,51,0.846
1865,40648,-1.41797,-9.42188,12.30078,0.84301758,-0.17852783,0.14831543,-0.48516846,-26.50447,4.40682,-60.88039,31,51,0.846
1866,40656,-1.87891,-10.22656,12.37891,0.84594727,-0.17211914,0.15411377,-0.48065186,-26.19023,5.46759,-60.48167,31,51,0.846
1867,40666,-1.87891,-10.38281,12.60547,0.84838867,-0.16741943,0.16021729,-0.47601318,-26.06367,6.45712,-60.08777,31,51,0.846
1868,40676,-1.49219,-10.22656,12.75781,0.85064697,-0.16375732,0.16729736,-0.47070312,-26.09548,7.49642,-59.65527,31,51,0.846
1869,40688,-0.95703,-8.08203,13.14453,0.85211182,-0.16168213,0.17541504,-0.46582031,-26.35158,8.52944,-59.32808,32,60,1.003
1870,40696,-0.88281,-7.12500,12.94922,0.85260010,-0.16137695,0.18572998,-0.46093750,-26.92761,9.66862,-59.11355,32,60,1.003
1871,40706,-0.84375,-6.58984,12.79297,0.85217285,-0.16271973,0.19610596,-0.45709229,-27.68680,10.68819,-59.05789,32,60,1.003
1872,40716,-0.84375,-6.35938,12.56641,0.85076904,-0.16552734,0.20770264,-0.45349121,-28.68909,11.72902,-59.12774,32,60,1.003
1873,40728,-0.53516,-6.16797,12.06250,0.84875488,-0.16894531,0.21917725,-0.45062256,-29.76509,12.69661,-59.31668,32,60,1.003
1874,40741,-0.61328,-6.05078,11.76172,0.84619141,-0.17254639,0.23132324,-0.44793701,-30.92371,13.70452,-59.59716,32,60,1.003
1875,40752,-0.69141,-6.01562,11.87500,0.84332275,-0.17669678,0.24401855,-0.44500732,-32.18969,14.73283,-59.91230,32,60,1.003
1876,40757,-0.69141,-6.01562,11.87500,0.83959961,-0.18200684,0.25823975,-0.44189453,-33.70324,15.82958,-60.33976,32,60,1.003
1877,40767,-1.37891,-6.62891,11.19141,0.83569336,-0.18823242,0.27130127,-0.43878174,-35.25573,16.75491,-60.76183,32,60,1.003
1878,40778,-0.99609,-6.39844,10.30859,0.83197021,-0.19476318,0.28338623,-0.43548584,-36.78381,17.57089,-61.14199,32,60,1.003
1879,40786,-0.61328,-6.05078,10.00000,0.82757568,-0.20233154,0.29656982,-0.43145752,-38.52244,18.43904,-61.56316,32,60,1.003
1880,40796,-0.30469,-5.93750,9.46094,0.82287598,-0.21087646,0.31103516,-0.42614746,-40.46898,19.40104,-61.96813,32,60,1.003
1881,40806,0.15234,-4.82812,8.12109,0.81860352,-0.21899414,0.32513428,-0.41973877,-42.35627,20.39464,-62.26616,32,60,1.003
1882,40822,0.23047,-4.17578,7.12500,0.81445312,-0.22686768,0.33984375,-0.41192627,-44.28025,21.51073,-62.49673,32,60,1.003
1883,40827,0.23047,-4.17578,7.12500,0.81030273,-0.23376465,0.35485840,-0.40356445,-46.15848,22.73053,-62.74126,32,60,1.003
1884,40837,-0.19141,-3.56250,5.51953,0.80657959,-0.23974609,0.36901855,-0.39471436,-47.89811,23.95468,-62.91706,32,60,1.003
1885,40846,-0.19141,-3.21875,4.13281,0.80285645,-0.24499512,0.38287354,-0.38580322,-49.57220,25.19683,-63.11678,32,60,1.003
1886,40855,-0.42188,-3.02734,3.71094,0.79907227,-0.24969482,0.39611816,-0.37713623,-51.17897,26.40503,-63.35170,32,60,1.003
1887,40866,-0.11328,-3.02734,3.02734,0.79492188,-0.25433350,0.40905762,-0.36883545,-52.80168,27.56435,-63.66699,32,60,1.003
1888,40876,0.00000,-2.94531,2.87109,0.79077148,-0.25866699,0.42059326,-0.36181641,-54.31277,28.55410,-64.04691,32,60,1.003
1889,40886,0.23047,-2.68359,2.29688,0.78668213,-0.26196289,0.43048096,-0.35668945,-55.61786,29.36737,-64.51808,32,60,1.003
1890,40902,0.11328,-2.72266,2.10547,0.78247070,-0.26464844,0.43927002,-0.35314941,-56.80366,30.03474,-65.09002,32,60,1.003
1891,40907,0.11328,-2.72266,2.10547,0.77819824,-0.26690674,0.44689941,-0.35131836,-57.87216,30.53248,-65.75528,32,60,1.003
1892,40916,-0.11328,-2.79688,1.76172,0.77429199,-0.26904297,0.45300293,-0.35058594,-58.79121,30.85386,-66.39364,32,60,1.003
1893,40926,0.03906,-2.33594,1.30078,0.77044678,-0.27148438,0.45770264,-0.35101318,-59.61993,30.97640,-67.02996,32,60,1.003
1894,40936,-0.23047,-2.03125,0.99609,0.76672363,-0.27441406,0.46105957,-0.35241699,-60.36937,30.90553,-67.63977,32,60,1.003
1895,40946,-0.49609,-2.21875,0.80469,0.76330566,-0.27783203,0.46307373,-0.35461426,-61.02305,30.65582,-68.18814,32,60,1.003
1896,40956,-0.65234,-2.29688,0.53516,0.76013184,-0.28155518,0.46386719,-0.35748291,-61.57742,30.25688,-68.67673,32,60,1.003
1897,40966,-0.72656,-2.07422,0.42188,0.75738525,-0.28527832,0.46331787,-0.36096191,-61.98460,29.72808,-69.08020,32,60,1.003
1898,40975,-0.57422,-2.10156,0.11328,0.75506592,-0.28894043,0.46142578,-0.36529541,-62.23652,29.06052,-69.41961,32,60,1.003
1899,40986,-0.49609,-2.60547,0.84375,0.75347900,-0.29205322,0.45800781,-0.37042236,-62.26140,28.28306,-69.66383,32,60,1.003
1900,40996,-0.49609,-3.02344,1.37891,0.75280762,-0.29382324,0.45336914,-0.37609863,-62.01434,27.48818,-69.81874,32,60,1.003
1901,41006,-0.57422,-3.44531,1.76172,0.75299072,-0.29461670,0.44732666,-0.38226318,-61.52082,26.64199,-69.87341,32,60,1.003
1902,41015,-0.61328,-3.87109,2.33594,0.75433350,-0.29431152,0.44012451,-0.38812256,-60.78682,25.82024,-69.76823,32,60,1.003
1903,41026,-0.72656,-4.06250,2.41406,0.75683594,-0.29327393,0.43170166,-0.39349365,-59.84597,25.00175,-69.48575,32,60,1.003
1904,41036,-0.72656,-4.06250,2.41406,0.75988770,-0.29235840,0.42297363,-0.39776611,-58.88637,24.21949,-69.07101,32,60,1.003
1905,41049,-0.80469,-5.17188,3.64062,0.76342773,-0.29199219,0.41320801,-0.40142822,-57.88977,23.35920,-68.51708,32,60,1.003
1906,41056,-0.53516,-5.25000,3.98438,0.76721191,-0.29260254,0.40234375,-0.40490723,-56.90096,22.35778,-67.87080,32,60,1.003
1907,41066,-0.07812,-5.63281,4.36719,0.77050781,-0.29431152,0.39160156,-0.40783691,-56.06753,21.30962,-67.22646,32,60,1.003
1908,41077,0.38281,-5.82422,4.98047,0.77368164,-0.29644775,0.38043213,-0.41088867,-55.26488,20.18453,-66.59065,32,60,1.003
1909,41086,0.00000,-5.36328,5.25000,0.77636719,-0.29815674,0.36950684,-0.41442871,-54.48123,19.06493,-66.06918,32,60,1.003
1910,41095,-0.23047,-5.17188,5.28516,0.77862549,-0.29992676,0.35827637,-0.41888428,-53.70829,17.85715,-65.65488,32,60,1.003
1911,41106,0.19141,-6.54688,4.98047,0.78027344,-0.30261230,0.34667969,-0.42358398,-53.03273,16.53753,-65.28653,32,60,1.003
1912,41116,0.19141,-6.54688,4.98047,0.78167725,-0.30621338,0.33569336,-0.42718506,-52.51693,15.25990,-64.87501,32,60,1.003
1913,41129,0.38281,-8.66016,7.35547,0.78320312,-0.31097412,0.32440186,-0.42962646,-52.10733,13.94304,-64.33633,32,60,1.003
1914,41136,-0.49609,-6.35938,8.35547,0.78417969,-0.31738281,0.31298828,-0.43170166,-51.88072,12.52404,-63.77760,32,60,1.003
1915,41146,0.34375,-9.26562,5.25000,0.78454590,-0.32403564,0.30175781,-0.43408203,-51.72548,11.07947,-63.29454,32,60,1.003
1916,41157,3.83203,-18.72656,7.01172,0.78576660,-0.32904053,0.28961182,-0.43646240,-51.34655,9.66545,-62.75550,32,60,1.003
1917,41166,4.67188,-16.85156,7.96875,0.79010010,-0.33020020,0.27587891,-0.43664551,-50.45304,8.48638,-61.85798,32,60,1.003
1918,41175,4.86328,-15.16406,9.34766,0.79528809,-0.32946777,0.26629639,-0.43365479,-49.66532,7.92136,-60.87577,32,60,1.003
1919,41185,4.44531,-13.71094,9.38672,0.80114746,-0.32812500,0.25909424,-0.42822266,-48.97857,7.70792,-59.76521,32,60,1.003
1920,41201,2.56641,-10.95312,4.75000,0.80651855,-0.32727051,0.25286865,-0.42242432,-48.42160,7.55035,-58.68663,32,60,1.003
1921,41206,2.56641,-10.95312,4.75000,0.81219482,-0.32708740,0.24560547,-0.41601562,-47.87028,7.28513,-57.48128,32,60,1.003
1922,41215,2.18359,-10.99609,4.40625,0.81750488,-0.32818604,0.23883057,-0.40856934,-47.50101,7.02591,-56.20424,32,60,1.003
1923,41225,1.37891,-11.29688,5.89844,0.82257080,-0.33007812,0.23181152,-0.40093994,-47.21231,6.70009,-54.90210,32,60,1.003
1924,41236,0.69141,-12.33594,9.15625,0.82769775,-0.33215332,0.22473145,-0.39251709,-46.95495,6.38850,-53.52035,32,60,1.003
1925,41245,0.38281,-12.48438,10.00000,0.83300781,-0.33392334,0.21838379,-0.38330078,-46.71627,6.19097,-52.09399,32,60,1.003
1926,41255,0.34375,-12.64453,10.76562,0.83862305,-0.33514404,0.21307373,-0.37274170,-46.48596,6.17344,-50.58081,32,60,1.003
1927,41265,0.38281,-12.52344,11.22266,0.84423828,-0.33520508,0.20977783,-0.36175537,-46.24467,6.41236,-49.13058,32,60,1.003
1928,41276,0.15234,-11.15234,9.65234,0.84991455,-0.33380127,0.20849609,-0.35046387,-45.94925,6.91682,-47.75311,32,60,1.003
1929,41284,-0.26953,-9.61328,7.73828,0.85632324,-0.33044434,0.20861816,-0.33764648,-45.50013,7.70896,-46.27510,32,60,1.003
1930,41295,-0.72656,-7.73828,6.24219,0.86346436,-0.32556152,0.20910645,-0.32360840,-44.87630,8.65021,-44.66763,32,60,1.003
1931,41305,-1.26562,-5.82422,5.63281,0.87054443,-0.32025146,0.20880127,-0.30981445,-44.14931,9.50339,-43.04128,32,60,1.003
1932,41317,-2.26172,-2.48828,5.85938,0.87713623,-0.31512451,0.20733643,-0.29711914,-43.38067,10.16457,-41.47830,32,60,1.003
1933,41324,-2.67969,-0.80469,6.01562,0.88366699,-0.31024170,0.20452881,-0.28460693,-42.56419,10.65449,-39.86523,32,60,1.003
1934,41335,-3.06641,0.69141,6.20312,0.88946533,-0.30676270,0.20025635,-0.27325439,-41.84419,10.87047,-38.32168,32,60,1.003
1935,41345,-3.71484,1.80078,6.58984,0.89385986,-0.30541992,0.19488525,-0.26409912,-41.34637,10.78236,-36.99939,32,60,1.003
1936,41355,-4.75000,1.30078,8.42578,0.89660645,-0.30688477,0.18847656,-0.25762939,-41.16056,10.36146,-35.96246,32,60,1.003
1937,41365,-4.48047,0.03906,10.07031,0.89825439,-0.31030273,0.18109131,-0.25311279,-41.18681,9.68594,-35.12076,32,60,1.003
1938,41375,-4.32812,-1.87891,10.76562,0.89886475,-0.31469727,0.17401123,-0.25048828,-41.36932,8.92646,-34.51946,32,60,1.003
1939,41385,-4.02344,-4.51953,9.69141,0.89916992,-0.31890869,0.16748047,-0.24853516,-41.56918,8.20195,-34.01980,32,60,1.003
1940,41396,-3.86719,-5.01953,9.46484,0.89965820,-0.32183838,0.16186523,-0.24664307,-41.66674,7.61342,-33.56293,32,60,1.003
1941,41405,-4.25391,-4.94141,9.46484,0.90087891,-0.32305908,0.15588379,-0.24444580,-41.55301,7.06086,-33.04414,32,60,1.003
1942,41416,-3.75391,-5.25000,8.84375,0.90228271,-0.32342529,0.15069580,-0.24206543,-41.37591,6.62425,-32.53938,32,60,1.003
1943,41425,-3.48438,-3.75391,9.42578,0.90386963,-0.32342529,0.14520264,-0.23950195,-41.14902,6.17487,-32.00145,32,60,1.003
1944,41435,-3.71484,-2.48828,8.54297,0.90539551,-0.32305908,0.14007568,-0.23718262,-40.90129,5.76228,-31.50966,32,60,1.003
1945,41444,-3.90625,-2.87109,8.27344,0.90679932,-0.32287598,0.13464355,-0.23522949,-40.66958,5.29535,-31.04838,32,60,1.003
1946,41454,-3.90625,-2.64453,8.96094,0.90802002,-0.32299805,0.12878418,-0.23358154,-40.46596,4.76026,-30.60770,32,60,1.003
1947,41465,-3.56250,-2.52734,9.69141,0.90887451,-0.32348633,0.12310791,-0.23260498,-40.32001,4.20317,-30.25449,32,60,1.003
1948,41475,-2.71875,-5.13281,8.77344,0.90936279,-0.32427979,0.11810303,-0.23223877,-40.23888,3.67963,-30.00103,32,60,1.003
1949,41485,-3.06641,-6.16797,8.39453,0.90979004,-0.32531738,0.11291504,-0.23168945,-40.18393,3.13644,-29.72232,32,60,1.003
1950,41495,-2.98828,-6.05078,8.96484,0.91040039,-0.32592773,0.10827637,-0.23077393,-40.09845,2.67764,-29.42551,32,60,1.003
1951,41505,-3.29297,-7.31641,8.81641,0.91125488,-0.32580566,0.10424805,-0.22918701,-39.95195,2.33001,-29.08201,32,60,1.003
1952,41514,-2.48828,-5.09375,7.73828,0.91229248,-0.32519531,0.10107422,-0.22747803,-39.77404,2.09000,-28.75823,32,60,1.003
